,GEOID,geometry,minutes,count in 30,gravity_doc,fca_doc,2sfca_doc,2sfca30_doc,g2sfca_doc,3sfca_doc,raam_doc
55255,17043841326,"POLYGON ((-88.20883684027197 41.92198397400874, -88.20882984018652 41.92213597407501, -88.2087628342999 41.932881978694894, -88.20877583277337 41.935688979897, -88.20370483082714 41.935804980714416, -88.20018382910226 41.93655998157027, -88.1974718279674 41.93678698207744, -88.19397282534818 41.93914598361292, -88.18484081991484 41.94270698650434, -88.18442381967198 41.942857986631196, -88.18442281909202 41.94388098706618, -88.18175481807877 41.9438879874696, -88.17996181739424 41.943898987743374, -88.1772058164519 41.94372398808283, -88.17660981627297 41.943642988137974, -88.17293381536622 41.94280498833518, -88.17316381610361 41.94167598782276, -88.17380881823982 41.93838698633328, -88.17444081934669 41.936872985596736, -88.17465082065355 41.93473598465996, -88.17466182144646 41.93336398407725, -88.17467682176019 41.93282798384797, -88.17469782364448 41.92956398246246, -88.17474282577022 41.925894980901724, -88.17479882792951 41.92217397931722, -88.17487083091551 41.91702397712497, -88.17501683469972 41.910528974351415, -88.15547982924929 41.90819897640837, -88.15145182812913 41.907728976838634, -88.15111682803608 41.90768997687448, -88.14867782736218 41.907400977133484, -88.14801582717983 41.907321977203594, -88.14674382682321 41.90718097734286, -88.14545682647731 41.90701397747363, -88.14545682748134 41.90534097677295, -88.14545682859341 41.903487975996846, -88.14537082892821 41.9028809757561, -88.14537182966019 41.901661975245396, -88.14536982998004 41.90112797502207, -88.1506458319791 41.90079597405478, -88.17335883994382 41.90041997033004, -88.17656784108505 41.900336969790914, -88.17900584195003 41.90027696938256, -88.17995084227086 41.900278969234975, -88.18451584387932 41.900184968478015, -88.18463584392188 41.900181968457886, -88.1894718456084 41.90011196766843, -88.19405484718638 41.90008096693525, -88.19573384776423 41.90006996666678, -88.20082084952841 41.90001196584281, -88.20094184957017 41.90001096582338, -88.20097884857653 41.90183296659684, -88.20219984879186 41.902199966562414, -88.20200084844748 41.902700966807984, -88.20353484716306 41.905991967976576, -88.2035778471713 41.906003967974996, -88.20370084720062 41.906027967966075, -88.20375784721647 41.90603496796017, -88.2038878472526 41.90605096794672, -88.20399384728596 41.906056967932734, -88.20453884747819 41.906049967844645, -88.20457984741712 41.906186967896915, -88.20472484706427 41.90692096818865, -88.20582284712947 41.90749596826375, -88.20511484660128 41.90801096859474, -88.20844084483745 41.91335897037025, -88.20885984390982 41.91532997115082, -88.20883684027197 41.92198397400874))",0.0,1.0,inf,0.0003013863773357444,0.0003013863773357444,0.0003013863773357444,0.0003013863773357444,0.00030138637733574447,0.07337676894670357
55276,17031806300,"POLYGON ((-87.91269763462253 42.04002606180575, -87.91118263263499 42.0418530626345, -87.90868663014061 42.043442063484505, -87.899490622405 42.04660206563486, -87.89731662155356 42.04562506552296, -87.89644962236723 42.043228064758644, -87.89480162402648 42.03850006324651, -87.89286962645164 42.03216806119519, -87.89261562679667 42.03129406091099, -87.89920663107374 42.031084060092304, -87.90901063747583 42.03068905884368, -87.90901763534795 42.03450506022084, -87.90901863340129 42.03799006147915, -87.91367163647242 42.03781106089573, -87.91269763462253 42.04002606180575))",15.45,3.0,86.25567601334114,0.0020861272537624795,0.0015594999304458998,0.0009834724513066453,0.0005917711625485268,0.001095676948515873,0.5462456966688863
55277,17031220500,"POLYGON ((-87.70764560751837 41.92872904575123, -87.70744960684519 41.92922504595827, -87.70742660371583 41.932029046995076, -87.706815603329 41.93203104707117, -87.70498060216275 41.9320410473012, -87.70252160059466 41.93205904761114, -87.70242060460242 41.928424046282316, -87.70234660730745 41.92596804538517, -87.70231760863938 41.9247630449441, -87.70721861171178 41.92471604432399, -87.70758560832728 41.92796704547764, -87.7078946080777 41.92836504558634, -87.70764560751837 41.92872904575123))",15.01,14.0,,0.00101716465352829,0.00044934291100569187,0.0005373655491187866,0.0006395870748723728,0.0005148735877288271,0.024853302843461027
55443,17043840907,"POLYGON ((-88.06438277622146 41.94009300354562, -88.06357977512015 41.94128600415066, -88.06181077340821 41.94284300504818, -88.06181777036016 41.94738100688705, -88.06181576997353 41.94795500712008, -88.06175876781651 41.95113100841626, -88.0617487671027 41.95218700884589, -88.06173776668365 41.952804009097676, -88.06169176392936 41.956874010754596, -88.05105176130444 41.95464501142954, -88.05084376125312 41.95460201144304, -88.04977476098905 41.95438201151288, -88.04480775957003 41.95364701195403, -88.0417117586666 41.95322101224252, -88.04185876082143 41.95017801099662, -88.04221077209745 41.93401200444042, -88.04213477294053 41.93274800394343, -88.04718877434225 41.933422003447575, -88.05200677554069 41.93427500306088, -88.05340677588201 41.93453500295367, -88.05421177607755 41.93468600289268, -88.05697677688103 41.935012002605546, -88.05882377753389 41.93505900234474, -88.06053277815255 41.935081002094726, -88.06096577830903 41.93508700203156, -88.06174577858944 41.93510000191867, -88.06408777943216 41.93513800157929, -88.064174778884 41.93600400191755, -88.06418077883731 41.936077001946266, -88.06422777847948 41.93663700216642, -88.06435377755005 41.938094002738694, -88.06438277622146 41.94009300354562))",0.0,1.0,inf,0.0036207286716451684,0.0036207286716451684,0.0036207286716451684,0.0036207286716451684,0.003620728671645169,0.006107819883504428
55538,17031804712,"POLYGON ((-88.13776675102775 42.04689203644803, -88.12617874550739 42.047389038183944, -88.12612074623712 42.04527303734127, -88.1281617484125 42.04179903567272, -88.1282197490296 42.04014003499763, -88.12111974571036 42.040364036037396, -88.11913574515796 42.039391035912985, -88.11911474607497 42.03683603489229, -88.11913274728201 42.03353003356549, -88.11914274758787 42.032699033231246, -88.11912674867257 42.02968803202721, -88.11915775008255 42.02583803048068, -88.12890875456992 42.02543802898967, -88.13011175469609 42.026593029290495, -88.13405375607786 42.027665029185684, -88.13451475539779 42.03018703014034, -88.13419575505142 42.030765030416724, -88.13077075294413 42.032371031527596, -88.13037275253555 42.03301803184192, -88.13036375154947 42.03578903295887, -88.13298175267668 42.03595503267343, -88.13343775150848 42.03985903418618, -88.13672875307181 42.039679033672996, -88.13658675262435 42.04077303413375, -88.13776675102775 42.04689203644803))",29.88,1.0,4.016064257028113,0.00030859435272334514,9.508867018494746e-05,4.5443090791164204e-05,3.091159680501925e-06,9.873044370573423e-05,1.1327687243974949
55547,17031431400,"POLYGON ((-87.5632947455704 41.76270000113994, -87.55959774178902 41.76458000227217, -87.55944835452298 41.76471666720745, -87.5579678901541 41.76354988936388, -87.55753049871676 41.763205174117694, -87.55620021276474 41.762156754300435, -87.555987484363 41.76198909961525, -87.55532493573354 41.761466934351226, -87.55419574560159 41.760577001388164, -87.55005384745782 41.75931254095392, -87.5475167463433 41.758538001388175, -87.5438817431938 41.759965002343314, -87.54074874603056 41.75726000168388, -87.54448775062568 41.754822000336226, -87.54441856756976 41.754662194307954, -87.54770275170803 41.754752999941545, -87.55228775706252 41.751918998349225, -87.55612775326922 41.75548899925223, -87.55806475138415 41.757282999704664, -87.56005674946971 41.75912000016661, -87.5632947455704 41.76270000113994))",20.34,5.0,47.62710340059405,0.001336563361456854,0.0002839079424421543,0.00016356907463937863,0.00013039927598375759,0.00023078796309349136,0.5402171854282752
55553,17031100400,"POLYGON ((-87.82301561603424 41.98682105304238, -87.82291661528923 41.98755005332774, -87.82221861001823 41.99270405534453, -87.82212760936244 41.99334205559469, -87.82141360562719 41.99685105699571, -87.81669360272511 41.99697705760576, -87.81672160609267 41.99345405628349, -87.8167406088013 41.99061805521948, -87.81201760833976 41.98822905489302, -87.8118856136205 41.98263205281663, -87.81343161446365 41.98267505264582, -87.81683161559151 41.983534052556394, -87.81844361620306 41.9838630524849, -87.82332661839406 41.984509052137604, -87.82301561603424 41.98682105304238))",26.78,3.0,inf,0.004193186072631973,0.0014179394881378416,0.0031146599488420007,0.00675258323097213,0.0038767126128524385,0.004500778653515579
55597,17031830900,"POLYGON ((-87.6927725943766 41.932130048839866, -87.68790359126493 41.93217004945524, -87.68798558685504 41.93606205088399, -87.68740358681143 41.93577705085052, -87.6856295878757 41.933871050364786, -87.68328458708582 41.93327005043192, -87.68266058789274 41.93223105012454, -87.67957659045987 41.92834904906819, -87.67509358954091 41.92674804902743, -87.67440259107883 41.925069048490656, -87.67789859328522 41.92502604804471, -87.68364059690835 41.924955047312174, -87.68387059705361 41.92495204728277, -87.68520859790164 41.92493204711081, -87.68764159943723 41.924901046800095, -87.68939660053975 41.92488304657759, -87.69252760250173 41.92485504618215, -87.69259060047406 41.92667104684536, -87.6926575984254 41.928508047515834, -87.69273759519304 41.931393048571884, -87.6927725943766 41.932130048839866))",29.83,10.0,,0.0009779456397113373,0.0002902859688219129,0.0002167554053975187,0.0002626885850835281,0.00035215702823304055,0.06690820206396975
55612,17089851801,"POLYGON ((-88.31728683952946 41.98611598365318, -88.3163118351317 41.99492298775855, -88.3161538344356 41.99631298840696, -88.3159008332289 41.99873298953181, -88.31297483244398 41.998767990061694, -88.3088718316028 41.998270990561544, -88.30729783141479 41.99779899062829, -88.30502083082956 41.997774991018176, -88.3027278302067 41.997820991442, -88.30179982996782 41.99781199160125, -88.30029082956615 41.997824991872484, -88.29712782873774 41.99782399242846, -88.29446682826301 41.99736399269284, -88.2918878254899 42.0032819957268, -88.2824528211352 42.01061600052732, -88.28017982011743 42.01222600161341, -88.28007181999284 42.01260200179348, -88.27876481964516 42.012589002014856, -88.27626981862446 42.01396000303548, -88.27394681795772 42.014122003507744, -88.2725768174513 42.014657003974236, -88.2722378172539 42.01506900420925, -88.26926781664214 42.01433900441192, -88.26886081626333 42.01537900492688, -88.26456481509665 42.0154100056843, -88.263571814827 42.01541700585931, -88.2632098151178 42.01393000528789, -88.26318581562019 42.01198200446135, -88.26318481562853 42.011949004447466, -88.26314481645036 42.00876200309537, -88.26309781741307 42.00502900151172, -88.262921821888 41.993615996603985, -88.26287482551251 41.98637799344441, -88.26765782677528 41.98629499255762, -88.27781682949617 41.9860369906377, -88.28227583068788 41.98592698979617, -88.28546483150083 41.98592798922938, -88.28582483159119 41.985930989166675, -88.29406683372794 41.98585998766923, -88.29476283396251 41.985741987493164, -88.29645883438334 41.98576598720208, -88.29758183454388 41.98602698711803, -88.30046483541972 41.98573498647568, -88.31728083984036 41.985451983357684, -88.31728683952946 41.98611598365318))",0.0,1.0,inf,0.0013442667025137787,0.0013442667025137787,0.0013442667025137787,0.0013442667025137787,0.0013442667025137787,0.016451168902788662
55624,17089853300,"POLYGON ((-88.31249394542247 41.759815883613705, -88.31005694217106 41.76603588690837, -88.30980293989364 41.77076388906854, -88.3062379394281 41.77077688983456, -88.30553993921212 41.77104089010081, -88.30649193793964 41.77396689119946, -88.30144293724459 41.774039892305915, -88.30149193453778 41.77969489480644, -88.29720393393964 41.77974289573585, -88.2975919361191 41.775329893697034, -88.29784393641732 41.774779893399604, -88.29474293599012 41.774821894077455, -88.29137393491753 41.776119895367835, -88.29135893673464 41.77237489371439, -88.29135493724755 41.77131789324768, -88.29133193893888 41.76782989170965, -88.29551893980464 41.76713989050905, -88.30089994107374 41.765916888815404, -88.30206994142446 41.76549288837666, -88.30231294200813 41.76433888781208, -88.3039539426793 41.76336488702753, -88.3046889427192 41.763472886917896, -88.30618494385153 41.76148988571505, -88.30722394494974 41.75945388458595, -88.30877794586293 41.75793288357448, -88.31110494558764 41.759108883597364, -88.31326794607145 41.75864388292458, -88.31249394542247 41.759815883613705))",28.49,2.0,inf,0.0008568246080027419,0.0004063119214657055,0.0003189967038938195,0.00036843968992440805,0.0003073876366500563,0.13839415915264344
55625,17089853600,"POLYGON ((-88.31266194829904 41.75378088088681, -88.30877794586293 41.75793288357448, -88.30589794620691 41.75647988354851, -88.3049549463317 41.755980883529965, -88.30126694623117 41.7552668840084, -88.29589094597429 41.75446588481362, -88.29424094587719 41.75425988507868, -88.2942879463673 41.753258884625254, -88.2911649456316 41.75401088563286, -88.28149494334676 41.75631788873842, -88.2814409456835 41.75155088664913, -88.28142994598058 41.75094388638398, -88.2890419465017 41.75170588507269, -88.28823094690992 41.750672884791754, -88.29113594710567 41.75096988429403, -88.29115394720593 41.75076788420078, -88.29113694826206 41.74898088342066, -88.29423994852212 41.749129882812746, -88.3019569491659 41.749508881305395, -88.30392594932925 41.74960788092198, -88.30652694954267 41.74974288041747, -88.30771094954575 41.749946880250455, -88.31094194982413 41.75013387963338, -88.31023294857748 41.75258588087925, -88.31266194829904 41.75378088088681))",26.39,2.0,inf,0.00014623089858887184,5.253192200224734e-05,5.299864340488415e-05,5.6422104642922273e-05,6.144088092801564e-05,0.42814172598197137
55637,17031190401,"POLYGON ((-87.78603064265913 41.93831703950906, -87.78350564131601 41.93835403984096, -87.77621463744924 41.93844804079447, -87.77615063924318 41.93662304012785, -87.77608864104147 41.9347950394599, -87.77596564463936 41.93113903812394, -87.77839364590808 41.931105037803384, -87.7856886497196 41.93100203683982, -87.78580964616147 41.93466103818125, -87.7858716443821 41.936492038852364, -87.78592164305277 41.937862039354066, -87.78603064265913 41.93831703950906))",27.85,12.0,,0.0007889172899113257,0.000647244866232684,0.0005155153184305142,0.00047984063449667643,0.0004471580547082501,0.05426224595305254
55641,17031242600,"POLYGON ((-87.69694662691158 41.90566403855217, -87.69448562545573 41.905686038860665, -87.69202162399337 41.905712039171014, -87.69195162707838 41.902968038165646, -87.69188463014643 41.90024103716617, -87.69186263117174 41.89933003683222, -87.69183863219256 41.89842203649963, -87.68935063179339 41.89753503647456, -87.6918176332163 41.897513036166295, -87.69177263525432 41.89570203550258, -87.69423663668084 41.89566803519049, -87.69670263808555 41.89565403488553, -87.69679063403326 41.899283036214904, -87.69681463301166 41.900199036550234, -87.69683563199742 41.90110703688297, -87.69687862996749 41.902925037549046, -87.69694662691158 41.90566403855217))",29.58,17.0,,0.002327089612024568,0.001369367967234891,0.0018655168369467263,0.0020894394154148213,0.001709923984486238,0.03901780570975507
55642,17031242700,"POLYGON ((-87.7018806401453 41.896418034537994, -87.70195063702391 41.89923803557011, -87.70171763688893 41.89924003559921, -87.69679063403326 41.899283036214904, -87.69670263808555 41.89565403488553, -87.70220364124978 41.895595034195026, -87.7018806401453 41.896418034537994))",24.38,18.0,461.0123301638945,0.0020924060968971147,0.0013957001350078679,0.0014610763744681177,0.0014883577056569162,0.0014651192934725284,0.2140140584634017
55896,17043844501,"POLYGON ((-87.97381478769944 41.87513099104276, -87.97142878658816 41.87521299139301, -87.96902478546848 41.87529499174563, -87.96132178190591 41.87552099286082, -87.95920978088414 41.8756399931888, -87.95803978034107 41.87567599335878, -87.9568397803189 41.87502599326482, -87.96112578232778 41.874863992630004, -87.96131178241644 41.87485499260169, -87.96104378739929 41.868260990058815, -87.960284789122 41.86561398912573, -87.9589387917444 41.86149298769612, -87.95887079198265 41.86114898757086, -87.95806479358671 41.858646986702055, -87.95795779451814 41.85739098622581, -87.95792079565086 41.855913985653764, -87.95792179579975 41.85572298557901, -87.95791979593263 41.85555098551208, -87.95764579784002 41.852951984533895, -87.95757280269909 41.846665982088176, -87.95782280288108 41.84656198201339, -87.95780280430516 41.84471998129649, -87.97229481029441 41.844507979230336, -87.97238180901914 41.84623297989526, -87.97255680550803 41.850949981722216, -87.97256380535903 41.85114998179974, -87.97282780120547 41.85676498396723, -87.97301079836882 41.86060398544901, -87.97311179719681 41.86220498606368, -87.97315779660107 41.86301598637576, -87.97337779372108 41.86693698788503, -87.97339879345787 41.867295988023116, -87.97343579304687 41.86785898823912, -87.97363079037017 41.87150098964248, -87.97379778811104 41.87457799082796, -87.97546478846786 41.87507399080039, -87.97381478769944 41.87513099104276))",30.0,2.0,,0.0013162618164413067,0.000903194022497742,0.0013381300870104927,0.0014665724404009316,0.0013182490413200336,0.014046557487235649
55898,17043845704,"POLYGON ((-88.01803887982192 41.7696989426374, -88.01333487868969 41.769781943507525, -88.0108988780959 41.76983494396206, -88.01082787955797 41.76777094315469, -88.01326388013028 41.767741942708895, -88.01319388157708 41.76569394190695, -88.0083228804189 41.765782942812244, -88.0084328781487 41.7689779440607, -88.00585687806564 41.76827994424267, -88.00534287882138 41.7670699438546, -88.0034468792791 41.76584394370719, -88.00190687880627 41.76601894405147, -88.00146787941226 41.765045943744745, -88.00276988044669 41.764018943105384, -88.00264088323652 41.760121941585325, -88.0026068839567 41.75911594119309, -88.0010918836083 41.759138941474355, -88.0010658840113 41.758574941255844, -88.00101888507355 41.75709494067863, -87.99935988524419 41.756295940640086, -87.99763188459093 41.75649694097363, -87.99770588297744 41.75874194185018, -87.99771988264655 41.75920194202996, -87.99625188252543 41.758770942075046, -87.9963578841381 41.756604941203626, -87.99507188468226 41.755344940895, -87.99338888403946 41.755550941224, -87.99326588698804 41.75148393963654, -87.99614988785191 41.75143593919187, -87.99971188891963 41.75137493864196, -88.00295588967256 41.751315938041365, -88.00334588976041 41.75130893796804, -88.01136189156048 41.75117093646309, -88.01270689185937 41.7511519362122, -88.01272489029326 41.75334893708246, -88.01297588925469 41.754877937645105, -88.01297088823064 41.756309938215416, -88.01301088796785 41.756689938359315, -88.01299888766022 41.75711693853127, -88.01302188717234 41.7578069388015, -88.01300688705479 41.75796693886781, -88.01461188715368 41.758318938719235, -88.01466588639481 41.759399939139655, -88.01496088628559 41.759643939183775, -88.01603188651774 41.75964793899305, -88.01742888684844 41.75961393872865, -88.01767988692696 41.759580938670425, -88.01790988244973 41.76595694116947, -88.01803887982192 41.7696989426374))",0.0,2.0,,0.0009410288582183187,0.00040774325435261006,0.0007692468750416987,0.0011333215801050181,0.0006246626167471383,0.047425099760761244
55924,17031460200,"POLYGON ((-87.552939767266 41.744636996161965, -87.55149676681536 41.744657996334716, -87.55141776679089 41.744658996344135, -87.54668476532594 41.744717996908065, -87.54547576495037 41.74473399705234, -87.54183676385162 41.74475899748056, -87.54173477130152 41.73933499610314, -87.54535977241622 41.73928099566357, -87.54531077490262 41.73746299520186, -87.54808477574437 41.737425994865106, -87.54867277592297 41.73741799479369, -87.551430776764 41.73737799445797, -87.55146477427903 41.7391999949256, -87.55149577179742 41.74101899539283, -87.55152277037038 41.74206699566096, -87.55179876781257 41.74399399612776, -87.552939767266 41.744636996161965))",13.13,3.0,inf,0.0015607928827844546,0.0002752965676653228,0.0002494743328593485,0.00037560854785705143,0.0003585089826729051,0.06624475930676628
55966,17031160900,"POLYGON ((-87.72761759318917 41.953662052460416, -87.72271058983759 41.95372605309441, -87.71903758732691 41.95377505356939, -87.71781258648979 41.95379105372767, -87.71755859428049 41.94650405107581, -87.71876359508823 41.946488050920436, -87.71976759576084 41.94647505079111, -87.72250559759541 41.94643905043821, -87.72436159884055 41.946413050198416, -87.72465759903895 41.94640905016022, -87.72470659907215 41.94640805015378, -87.72495359923734 41.94640505012203, -87.72740060087615 41.94637304980672, -87.72750759701538 41.950032051139104, -87.72761759318917 41.953662052460416))",27.87,13.0,66.12458344151757,0.0003915760083082214,0.0002378495434574522,0.00019432528903911347,0.00013518382991451922,0.00018981607959447965,0.5117521800704004
55974,17031243000,"POLYGON ((-87.681948629576 41.895827036743114, -87.67949962814835 41.895868037056026, -87.67705162671737 41.89591203736993, -87.67697362986819 41.89317303636533, -87.67692863173859 41.89154803576916, -87.67687363383354 41.88972603510125, -87.67684563499171 41.88872003473218, -87.68173963777758 41.888641034109675, -87.68175163725398 41.889099034277685, -87.68176763663418 41.889642034476644, -87.68184363372909 41.89218803540945, -87.68192463061453 41.8949180364097, -87.681948629576 41.895827036743114))",29.06,18.0,699.3184246680648,0.0050841302505749905,0.004116913323824,0.002726699687187799,0.0015913416058310227,0.002188363426523396,0.2557939795818607
55985,17043845510,"POLYGON ((-87.98476585743678 41.78790495523361, -87.98478585735782 41.78801995527602, -87.97506685400205 41.78818595673476, -87.9747808594029 41.78092195392362, -87.97452686481894 41.77365795110831, -87.9842548680202 41.7734699496233, -87.98443886401564 41.778924951744564, -87.98450086268032 41.78074495245225, -87.9848588605784 41.783724953574165, -87.98476585743678 41.78790495523361))",27.0,4.0,31.1502685789737,0.0006918021445866483,0.0007312406470188869,0.00039870040837266553,0.00017116422987105791,0.0002591300753843602,0.6338958981732374
56029,17043841104,"POLYGON ((-88.11031176438584 41.98618701567059, -88.11023076258053 41.98899701684327, -88.10999376220603 41.989434017057675, -88.10987476208254 41.989551017123006, -88.10985476205275 41.9895850171399, -88.100873758085 41.98992401856175, -88.0901917533617 41.9903230202499, -88.08022274890985 41.99075202184728, -88.08022675026629 41.98868802100379, -88.08025875275277 41.984920019460375, -88.08026775366751 41.983532018892234, -88.08024675418329 41.982733018568936, -88.0802587543707 41.982455018453685, -88.08025175467237 41.9819910182652, -88.08026175538008 41.980919017825954, -88.08025575607205 41.97986101739473, -88.08032675698317 41.97851701683558, -88.08032775753617 41.97767501649155, -88.08030276036784 41.97334501472678, -88.08015176300225 41.96923901307193, -88.08014276320871 41.968919012942564, -88.08012876355171 41.968388012727765, -88.08070776378625 41.968383012641084, -88.08309976475078 41.96836901228573, -88.08434276525243 41.96836101210077, -88.08579076570958 41.96854701196523, -88.08698376652517 41.96802601157754, -88.088314767459 41.96740601112891, -88.08974176730179 41.968526011379204, -88.0906777671967 41.969266011545855, -88.09137876713764 41.96979101165884, -88.09474976672976 41.97252201228853, -88.09505376669779 41.97276201234287, -88.09597776660496 41.973486012505965, -88.0984247663213 41.975471012966715, -88.09924076623685 41.97612001311539, -88.10008576614527 41.976800013272786, -88.10796176653305 41.98125101396966, -88.1100397673293 41.98134101370739, -88.11038076662207 41.98268501421361, -88.11031176438584 41.98618701567059))",24.97,1.0,12.014417300760913,0.0013462574044157242,0.00042767941151312976,0.0002011358691080904,5.448774420825399e-05,0.000414936025749851,0.8685351931180691
56162,17043844201,"POLYGON ((-88.03315981481441 41.86791997931945, -88.03298481334943 41.86994298015873, -88.03298881217745 41.8716259808327, -88.03294881034526 41.87423598188531, -88.03284180887768 41.876291982726634, -88.02958280775219 41.87640998329826, -88.02921480906173 41.874371982541795, -88.01929380559007 41.87481398431737, -88.0180328052833 41.87467998446718, -88.0123508033764 41.874814985436565, -88.00817280195496 41.874939986159426, -88.00782280706623 41.86767398333262, -88.0075988093222 41.86443898208541, -88.00520480852866 41.864510982503695, -88.00477581133991 41.860429980956155, -88.00922981279257 41.860306980179345, -88.0105278132151 41.86027197995327, -88.01227481378578 41.86022197964781, -88.01736181544192 41.86008297876084, -88.02698581857182 41.859819977082175, -88.03306582054121 41.859661976024526, -88.03296481746595 41.864028977791456, -88.03311981552191 41.866886978911865, -88.03315981481441 41.86791997931945))",26.22,3.0,inf,0.0011271714626707333,0.0006647881438516629,0.0005257139273545218,0.00039343668473846964,0.0003845153445869036,0.0903830182896858
56312,17043846208,"POLYGON ((-88.14073591548328 41.75699691549196, -88.13999491475927 41.75792791601445, -88.13834191332407 41.7597009170523, -88.13830591278202 41.76058191742674, -88.13685591243899 41.76062091770318, -88.13630891231242 41.760630917805486, -88.13498391201934 41.76063291804404, -88.13242591142529 41.760682918523806, -88.12845790923723 41.7628199201249, -88.12857790760913 41.76551192122363, -88.1285939073312 41.765969921411354, -88.12859690727471 41.76606292144952, -88.12912090522254 41.76959592282646, -88.1289439046919 41.77039392319007, -88.12884990440557 41.77082492338616, -88.1288339042575 41.771059923486796, -88.12887390357729 41.77218192394665, -88.12910190221763 41.774480924863035, -88.12865990205414 41.77457992498255, -88.11953989858723 41.77674592749661, -88.12013890227209 41.77104692502687, -88.12130290767682 41.76277292138656, -88.12215890937783 41.7603369202221, -88.12509891527448 41.75183791616256, -88.12621491567158 41.75157891585308, -88.12689791591774 41.751414915661364, -88.12833891646783 41.75101791523551, -88.13006791714412 41.75051291471239, -88.1310599175402 41.75020891440618, -88.13121491760296 41.75015991435771, -88.13278891690767 41.75184191477374, -88.13467891661001 41.75298991491083, -88.14174491631417 41.75598291488625, -88.14073591548328 41.75699691549196))",22.49,2.0,47.05895857095908,0.001899696048632219,0.0008725207220104694,0.0006684971544443385,0.00045766318545265375,0.0007029585638136504,0.523613233989391
56367,17031826800,"POLYGON ((-87.6797480706609 41.64819198588142, -87.67130913903829 41.64823101716048, -87.6702061479867 41.648233021259244, -87.66958515300689 41.64823802355143, -87.6613082194173 41.648397053687304, -87.66035522704027 41.648418057139494, -87.6512812995079 41.64861808993791, -87.64719233229633 41.64867410483841, -87.64916532501893 41.64716210463329, -87.65244431314619 41.6444741046255, -87.63177148497724 41.644546183977816, -87.63177252266276 41.63895621372133, -87.63176353528371 41.63709622365646, -87.63661949288023 41.637078203743684, -87.64149445030037 41.637060183746364, -87.64146348402456 41.631656210766614, -87.64144949536367 41.62984521984017, -87.64916442467681 41.62983518611112, -87.6503394141916 41.62978418120427, -87.65102240794891 41.62978017823117, -87.65633835856332 41.62989615442975, -87.65602236961257 41.62837516259309, -87.65602138096898 41.62625817203499, -87.66571728995558 41.62628312824473, -87.66569430765423 41.622647143304874, -87.67462322201753 41.622669101841545, -87.67491021533685 41.62358709703687, -87.67530019411956 41.627695079749806, -87.67593319027364 41.62721307873701, -87.67889417187945 41.62494407376307, -87.67901115037206 41.62998305489252, -87.6790701424729 41.63180204801864, -87.67936911006741 41.63917401999632, -87.67950310210288 41.64086701332268, -87.67960008907227 41.64390600194034, -87.6797480706609 41.64819198588142))",29.43,1.0,4.077471967380224,0.0002549069589599796,9.837194432147952e-05,4.153804034854192e-05,3.266367338998209e-06,6.932210155926921e-05,1.1249781356924393
56399,17043846004,"POLYGON ((-88.09401186792635 41.815043947735845, -88.08748786693927 41.8138809483732, -88.08062286456605 41.81471294988619, -88.07863486385719 41.81498395033626, -88.07789586366833 41.81497095045712, -88.07309486221092 41.81523495138424, -88.07333586259395 41.8147539511472, -88.07551486726574 41.80856094825063, -88.07588686780139 41.807896947916035, -88.0775428699535 41.805285946566265, -88.0775258727348 41.801056944843936, -88.0771938752663 41.79708694328196, -88.07660887724859 41.79385794206668, -88.0745218793313 41.78992294082658, -88.07418888149299 41.78653193950319, -88.07916888314617 41.78585493835399, -88.07938488321882 41.78582393830345, -88.07965288330469 41.78579193824339, -88.08114888378337 41.78561393790828, -88.08404588464916 41.78536093729664, -88.08408488466381 41.785352937286525, -88.08419988470466 41.785332937258175, -88.08612288559256 41.784682936654704, -88.087432886418 41.78389893610363, -88.08845588704305 41.78331493568462, -88.08998288781231 41.782692935161215, -88.09104888825313 41.782405934856016, -88.09261888878858 41.78215793447805, -88.09207488610627 41.78610793619442, -88.09065888421601 41.78849793742273, -88.09089888023624 41.79473793993976, -88.09271888008895 41.79566994000566, -88.0931448779302 41.79918094137273, -88.0932248777479 41.799494941487765, -88.0935358741038 41.805267943803834, -88.09354587396385 41.80548894389284, -88.09356787367999 41.80593794407338, -88.09381187056248 41.81087194605709, -88.09384987007418 41.811644946367956, -88.09391386932599 41.81283194684437, -88.09414786797429 41.81502594770522, -88.09401186792635 41.815043947735845))",0.0,3.0,,0.000250501002004008,0.00034569383490076126,0.00027927723224005247,0.00028882633572928335,0.00025075602441888427,0.07269121143092665
